-2.827135972679025944e+00,5.641331045573355851e+00
-2.795952482148843732e+00,5.145166883252941581e+00
-2.621523558165057999e+00,5.177378121203940253e+00
-2.764905900474239786e+00,5.003599415056976696e+00
-2.782750115951659886e+00,5.648648294377422552e+00
-3.231445736773377320e+00,6.062506444034100994e+00
-2.690452415602344161e+00,5.232619219784286457e+00
-2.884861104459155445e+00,5.485129079769257565e+00
-2.623384532447340600e+00,4.743925704477375938e+00
-2.837498411063853254e+00,5.208032027056229474e+00
-3.004816308444071549e+00,5.966658744481539323e+00
-2.898200379511918445e+00,5.336244362769225980e+00
-2.723909121785876852e+00,5.086983541937860842e+00
-2.286142651507993673e+00,4.811443821323541314e+00
-2.867799880841828131e+00,6.500918630222416006e+00
-3.127473773983599603e+00,6.659478075368829408e+00
-2.888816894657166401e+00,6.132813405405562079e+00
-2.863020365303847292e+00,5.633860398559852101e+00
-3.312265136352212203e+00,6.193967818900704358e+00
-2.923996908865236222e+00,5.835197369614935958e+00
-3.200811396469841252e+00,5.712591552397859651e+00
-2.968108190479279429e+00,5.754755485468782794e+00
-2.295485402882869064e+00,5.456339302434551897e+00
-3.208214560119091896e+00,5.420246409238949958e+00
-3.155172011099076634e+00,5.283514141740629277e+00
-3.003425870945094278e+00,5.175667390895793751e+00
-3.042287100237851760e+00,5.452611045399384793e+00
-2.948952150946224204e+00,5.689408293559074181e+00
-2.871521829406392889e+00,5.634013796769289151e+00
-2.878495189752216188e+00,5.124647900175344439e+00
-2.922881046479582690e+00,5.117330651371276851e+00
-3.101265760661378934e+00,5.732803739056582693e+00
-2.863706424386073923e+00,6.134706363368474413e+00
-2.914183620707056388e+00,6.414745658816236151e+00
-2.837498411063853254e+00,5.208032027056229474e+00
-2.644343250850439642e+00,5.391916826532553664e+00
-2.886114633102553562e+00,5.921523739230553751e+00
-2.837498411063853254e+00,5.208032027056229474e+00
-2.529500432929066012e+00,4.834473681952891511e+00
-2.921020072197300532e+00,5.550783068097841166e+00
-2.741204187036649920e+00,5.585783150574133771e+00
-2.659132016216582350e+00,4.381858363339422802e+00
-2.513046654950623182e+00,4.980416156218190338e+00
-3.105828996498273487e+00,5.510640988505027593e+00
-3.302510143606268933e+00,5.757419761229970234e+00
-2.795677907035519993e+00,5.072042247910854229e+00
-2.973769726769467603e+00,5.825091276285574438e+00
-2.671021800955965642e+00,5.094147392532490493e+00
-2.968657340705926462e+00,5.901004756152955721e+00
-2.807430782919324130e+00,5.429734582979473423e+00
-6.796137685628045766e+00,6.000162916941886415e+00
-6.443753850765892466e+00,5.633921820642616041e+00
-6.975404420562051122e+00,5.818913563781419107e+00
-5.692310304130673515e+00,4.489119787232853653e+00
-6.598477584989975497e+00,5.390114120097734052e+00
-6.151779847306120708e+00,4.897400247838941567e+00
-6.606566807721453216e+00,5.598614941747447560e+00
-4.759875957134747537e+00,4.313616217834572275e+00
-6.554640878489255584e+00,5.543680639585973680e+00
-5.501153027055121214e+00,4.594148864107065577e+00
-5.000256901887883743e+00,4.052231776946825903e+00
-6.022441158466452116e+00,5.212439625762995909e+00
-5.773678853936154987e+00,4.766830432783630833e+00
-6.495387642952405116e+00,5.190363310586689316e+00
-5.336479095817279195e+00,5.062908159728795709e+00
-6.438916039815674175e+00,5.782959935852084676e+00
-6.170935886839175488e+00,4.962747439748650180e+00
-5.745883684042810025e+00,4.982801901446846315e+00
-6.453704805181816440e+00,4.772901472658952926e+00
-5.554589498111679013e+00,4.733234284196608854e+00
